Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.1,40,6,6,0.663611111,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,349.793733,0.012879868,1.480400651,0.263905487,0.116072351,6.93784302
200,0.1,40,6,10,0.703166667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,349.793733,0.012879868,1.480400651,0.263905487,0.116072351,6.93784302
200,0.1,40,6,15,0.742333333,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,349.793733,0.012879868,1.480400651,0.263905487,0.116072351,6.93784302
200,0.1,40,12,1,0.548333333,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,351.8455648,0.013274133,1.47802299,0.258317698,0.125003649,6.9969178
200,0.1,40,12,3,0.609444444,0.608888889,0.305555556,0.362777778,0.473333333,0.53,dw_pmad,351.8455648,0.013274133,1.47802299,0.258317698,0.125003649,6.9969178
200,0.1,40,12,6,0.664444444,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,351.8455648,0.013274133,1.47802299,0.258317698,0.125003649,6.9969178
200,0.1,40,12,10,0.709833333,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,351.8455648,0.013274133,1.47802299,0.258317698,0.125003649,6.9969178
200,0.1,40,12,15,0.745666667,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,351.8455648,0.013274133,1.47802299,0.258317698,0.125003649,6.9969178
200,0.1,40,18,1,0.53,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,345.421133,0.015454572,1.490651633,0.263865115,0.124474109,6.960817512
200,0.1,40,18,3,0.611666667,0.608888889,0.305555556,0.362777778,0.473333333,0.53,dw_pmad,345.421133,0.015454572,1.490651633,0.263865115,0.124474109,6.960817512
200,0.1,40,18,6,0.663888889,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,345.421133,0.015454572,1.490651633,0.263865115,0.124474109,6.960817512
200,0.1,40,18,10,0.708,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,345.421133,0.015454572,1.490651633,0.263865115,0.124474109,6.960817512
200,0.1,40,18,15,0.739666667,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,345.421133,0.015454572,1.490651633,0.263865115,0.124474109,6.960817512
200,0.1,40,25,1,0.536666667,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,348.3704278,0.012378908,1.497475937,0.264844941,0.168941854,6.915174098
200,0.1,40,25,3,0.607222222,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,348.3704278,0.012378908,1.497475937,0.264844941,0.168941854,6.915174098
200,0.1,40,25,6,0.669722222,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,348.3704278,0.012378908,1.497475937,0.264844941,0.168941854,6.915174098
200,0.1,40,25,10,0.709833333,0.707666667,0.487,0.488833333,0.565333333,0.638,dw_pmad,348.3704278,0.012378908,1.497475937,0.264844941,0.168941854,6.915174098
200,0.1,40,25,15,0.745111111,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,348.3704278,0.012378908,1.497475937,0.264844941,0.168941854,6.915174098
200,0.1,40,35,1,0.556666667,0.55,0.148333333,0.238333333,0.435,0.458333333,dw_pmad,346.0651893,0.012203398,1.476584368,0.262470131,0.138217096,6.88215176
200,0.1,40,35,3,0.605,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,346.0651893,0.012203398,1.476584368,0.262470131,0.138217096,6.88215176
200,0.1,40,35,6,0.660555556,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,346.0651893,0.012203398,1.476584368,0.262470131,0.138217096,6.88215176
200,0.1,40,35,10,0.706666667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,346.0651893,0.012203398,1.476584368,0.262470131,0.138217096,6.88215176
200,0.1,40,35,15,0.736666667,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,346.0651893,0.012203398,1.476584368,0.262470131,0.138217096,6.88215176
200,0.1,40,50,1,0.526666667,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,345.4795635,0.011938308,1.462412065,0.269694033,0.128172739,6.850158106
200,0.1,40,50,3,0.602777778,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,345.4795635,0.011938308,1.462412065,0.269694033,0.128172739,6.850158106
200,0.1,40,50,6,0.660555556,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,345.4795635,0.011938308,1.462412065,0.269694033,0.128172739,6.850158106
200,0.1,40,50,10,0.700166667,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,345.4795635,0.011938308,1.462412065,0.269694033,0.128172739,6.850158106
200,0.1,40,50,15,0.740555556,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,345.4795635,0.011938308,1.462412065,0.269694033,0.128172739,6.850158106
200,0.1,40,10000,1,0.541666667,0.55,0.148333333,0.238333333,0.435,0.458333333,pca,263.6193305,0.012081641,1.475842525,0.263021066,0.098542971,6.837515796
200,0.1,40,10000,3,0.581666667,0.608888889,0.305555556,0.362777778,0.473333333,0.53,pca,263.6193305,0.012081641,1.475842525,0.263021066,0.098542971,6.837515796
200,0.1,40,10000,6,0.645833333,0.675277778,0.407222222,0.474722222,0.53,0.584166667,pca,263.6193305,0.012081641,1.475842525,0.263021066,0.098542971,6.837515796
200,0.1,40,10000,10,0.682333333,0.707666667,0.487,0.488833333,0.565333333,0.638,pca,263.6193305,0.012081641,1.475842525,0.263021066,0.098542971,6.837515796
200,0.1,40,10000,15,0.719,0.747444444,0.531666667,0.506222222,0.599333333,0.675777778,pca,263.6193305,0.012081641,1.475842525,0.263021066,0.098542971,6.837515796
200,0.2,40,1,1,0.738333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,dw_pmad,718.6108159,0.019082634,1.552552925,0.272184105,0.153834707,8.054161599
200,0.2,40,1,3,0.761666667,0.758333333,0.299444444,0.402777778,0.570555556,0.61,dw_pmad,718.6108159,0.019082634,1.552552925,0.272184105,0.153834707,8.054161599
200,0.2,40,1,6,0.807222222,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,718.6108159,0.019082634,1.552552925,0.272184105,0.153834707,8.054161599
200,0.2,40,1,10,0.824333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,718.6108159,0.019082634,1.552552925,0.272184105,0.153834707,8.054161599
200,0.2,40,1,15,0.845,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,718.6108159,0.019082634,1.552552925,0.272184105,0.153834707,8.054161599
200,0.2,40,6,1,0.71,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,705.5303292,0.019896049,1.569120658,0.26773289,0.13097063,8.334617036
200,0.2,40,6,3,0.755,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,705.5303292,0.019896049,1.569120658,0.26773289,0.13097063,8.334617036
200,0.2,40,6,6,0.808888889,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,705.5303292,0.019896049,1.569120658,0.26773289,0.13097063,8.334617036
200,0.2,40,6,10,0.826333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,705.5303292,0.019896049,1.569120658,0.26773289,0.13097063,8.334617036
200,0.2,40,6,15,0.841555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,705.5303292,0.019896049,1.569120658,0.26773289,0.13097063,8.334617036
200,0.2,40,12,1,0.725,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,709.6542629,0.018949405,1.550240648,0.272003856,0.081973689,8.314124974
200,0.2,40,12,3,0.752777778,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,709.6542629,0.018949405,1.550240648,0.272003856,0.081973689,8.314124974
200,0.2,40,12,6,0.801111111,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,709.6542629,0.018949405,1.550240648,0.272003856,0.081973689,8.314124974
200,0.2,40,12,10,0.827166667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,709.6542629,0.018949405,1.550240648,0.272003856,0.081973689,8.314124974
200,0.2,40,12,15,0.842666667,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,709.6542629,0.018949405,1.550240648,0.272003856,0.081973689,8.314124974
200,0.2,40,18,1,0.725,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,705.6746061,0.020701446,1.584621361,0.273043859,0.140753169,8.020967588
200,0.2,40,18,3,0.753333333,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,705.6746061,0.020701446,1.584621361,0.273043859,0.140753169,8.020967588
200,0.2,40,18,6,0.809166667,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,705.6746061,0.020701446,1.584621361,0.273043859,0.140753169,8.020967588
200,0.2,40,18,10,0.823833333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,705.6746061,0.020701446,1.584621361,0.273043859,0.140753169,8.020967588
200,0.2,40,18,15,0.842777778,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,705.6746061,0.020701446,1.584621361,0.273043859,0.140753169,8.020967588
200,0.2,40,25,1,0.731666667,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,707.2310412,0.018892103,1.606067239,0.278588352,0.175113079,8.377321311
200,0.2,40,25,3,0.751666667,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,707.2310412,0.018892103,1.606067239,0.278588352,0.175113079,8.377321311
200,0.2,40,25,6,0.797777778,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,707.2310412,0.018892103,1.606067239,0.278588352,0.175113079,8.377321311
200,0.2,40,25,10,0.827333333,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,707.2310412,0.018892103,1.606067239,0.278588352,0.175113079,8.377321311
200,0.2,40,25,15,0.846,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,707.2310412,0.018892103,1.606067239,0.278588352,0.175113079,8.377321311
200,0.2,40,35,1,0.713333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,704.9098485,0.019045485,1.585500288,0.273623165,0.127309874,8.243798258
200,0.2,40,35,3,0.751111111,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,704.9098485,0.019045485,1.585500288,0.273623165,0.127309874,8.243798258
200,0.2,40,35,6,0.8,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,704.9098485,0.019045485,1.585500288,0.273623165,0.127309874,8.243798258
200,0.2,40,35,10,0.823666667,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,704.9098485,0.019045485,1.585500288,0.273623165,0.127309874,8.243798258
200,0.2,40,35,15,0.841222222,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,704.9098485,0.019045485,1.585500288,0.273623165,0.127309874,8.243798258
200,0.2,40,50,1,0.718333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,704.471984,0.020240426,1.584241373,0.27600108,0.140835275,8.185070152
200,0.2,40,50,3,0.755555556,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,704.471984,0.020240426,1.584241373,0.27600108,0.140835275,8.185070152
200,0.2,40,50,6,0.807222222,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,704.471984,0.020240426,1.584241373,0.27600108,0.140835275,8.185070152
200,0.2,40,50,10,0.8245,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,704.471984,0.020240426,1.584241373,0.27600108,0.140835275,8.185070152
200,0.2,40,50,15,0.842888889,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,704.471984,0.020240426,1.584241373,0.27600108,0.140835275,8.185070152
200,0.2,40,10000,1,0.703333333,0.738333333,0.173333333,0.256666667,0.511666667,0.565,pca,519.6806233,0.018400398,1.638139712,0.277175575,0.142642596,8.299669335
200,0.2,40,10000,3,0.74,0.758333333,0.299444444,0.402777778,0.570555556,0.61,pca,519.6806233,0.018400398,1.638139712,0.277175575,0.142642596,8.299669335
200,0.2,40,10000,6,0.787777778,0.814166667,0.398055556,0.523333333,0.618055556,0.681666667,pca,519.6806233,0.018400398,1.638139712,0.277175575,0.142642596,8.299669335
200,0.2,40,10000,10,0.8085,0.828666667,0.480166667,0.508833333,0.637833333,0.717833333,pca,519.6806233,0.018400398,1.638139712,0.277175575,0.142642596,8.299669335
200,0.2,40,10000,15,0.827555556,0.850111111,0.533888889,0.520888889,0.658888889,0.754666667,pca,519.6806233,0.018400398,1.638139712,0.277175575,0.142642596,8.299669335
200,0.4,40,1,1,0.878333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1447.356145,0.057126371,2.042923023,0.2822542,0.219321139,9.148027639
200,0.4,40,1,3,0.883333333,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1447.356145,0.057126371,2.042923023,0.2822542,0.219321139,9.148027639
200,0.4,40,1,6,0.913055556,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1447.356145,0.057126371,2.042923023,0.2822542,0.219321139,9.148027639
200,0.4,40,1,10,0.9165,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1447.356145,0.057126371,2.042923023,0.2822542,0.219321139,9.148027639
200,0.4,40,1,15,0.925666667,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1447.356145,0.057126371,2.042923023,0.2822542,0.219321139,9.148027639
200,0.4,40,6,1,0.868333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1446.659366,0.044373774,1.97812246,0.282961144,0.15613983,10.11457376
200,0.4,40,6,3,0.88,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1446.659366,0.044373774,1.97812246,0.282961144,0.15613983,10.11457376
200,0.4,40,6,6,0.912777778,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1446.659366,0.044373774,1.97812246,0.282961144,0.15613983,10.11457376
200,0.4,40,6,10,0.911166667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1446.659366,0.044373774,1.97812246,0.282961144,0.15613983,10.11457376
200,0.4,40,6,15,0.921777778,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1446.659366,0.044373774,1.97812246,0.282961144,0.15613983,10.11457376
200,0.4,40,12,1,0.87,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1451.377931,0.048777923,1.96921307,0.289182757,0.183729035,10.07141224
200,0.4,40,12,3,0.877222222,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1451.377931,0.048777923,1.96921307,0.289182757,0.183729035,10.07141224
200,0.4,40,12,6,0.914166667,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1451.377931,0.048777923,1.96921307,0.289182757,0.183729035,10.07141224
200,0.4,40,12,10,0.9125,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1451.377931,0.048777923,1.96921307,0.289182757,0.183729035,10.07141224
200,0.4,40,12,15,0.925333333,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1451.377931,0.048777923,1.96921307,0.289182757,0.183729035,10.07141224
200,0.4,40,18,1,0.878333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1453.421242,0.045286387,2.04521369,0.293551328,0.221706787,9.912216495
200,0.4,40,18,3,0.876666667,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1453.421242,0.045286387,2.04521369,0.293551328,0.221706787,9.912216495
200,0.4,40,18,6,0.911388889,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1453.421242,0.045286387,2.04521369,0.293551328,0.221706787,9.912216495
200,0.4,40,18,10,0.916333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1453.421242,0.045286387,2.04521369,0.293551328,0.221706787,9.912216495
200,0.4,40,18,15,0.923444444,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1453.421242,0.045286387,2.04521369,0.293551328,0.221706787,9.912216495
200,0.4,40,25,1,0.868333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1457.712072,0.052421906,1.943543341,0.285228302,0.252044671,10.09279941
200,0.4,40,25,3,0.881666667,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1457.712072,0.052421906,1.943543341,0.285228302,0.252044671,10.09279941
200,0.4,40,25,6,0.911111111,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1457.712072,0.052421906,1.943543341,0.285228302,0.252044671,10.09279941
200,0.4,40,25,10,0.912166667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1457.712072,0.052421906,1.943543341,0.285228302,0.252044671,10.09279941
200,0.4,40,25,15,0.923888889,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1457.712072,0.052421906,1.943543341,0.285228302,0.252044671,10.09279941
200,0.4,40,35,1,0.878333333,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,dw_pmad,1443.559506,0.048844321,2.000431459,0.282545703,0.222495477,9.151334078
200,0.4,40,35,3,0.881666667,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1443.559506,0.048844321,2.000431459,0.282545703,0.222495477,9.151334078
200,0.4,40,35,6,0.911944444,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1443.559506,0.048844321,2.000431459,0.282545703,0.222495477,9.151334078
200,0.4,40,35,10,0.917333333,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1443.559506,0.048844321,2.000431459,0.282545703,0.222495477,9.151334078
200,0.4,40,35,15,0.923666667,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1443.559506,0.048844321,2.000431459,0.282545703,0.222495477,9.151334078
200,0.4,40,50,1,0.875,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1446.201722,0.061687131,1.952041398,0.282176037,0.136342495,9.779789608
200,0.4,40,50,3,0.870555556,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1446.201722,0.061687131,1.952041398,0.282176037,0.136342495,9.779789608
200,0.4,40,50,6,0.909444444,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1446.201722,0.061687131,1.952041398,0.282176037,0.136342495,9.779789608
200,0.4,40,50,10,0.913666667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1446.201722,0.061687131,1.952041398,0.282176037,0.136342495,9.779789608
200,0.4,40,50,15,0.922,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1446.201722,0.061687131,1.952041398,0.282176037,0.136342495,9.779789608
200,0.4,40,10000,1,0.85,0.876666667,0.176666667,0.276666667,0.623333333,0.601666667,pca,1020.914477,0.045387468,1.964109562,0.279653092,0.222638504,9.756353723
200,0.4,40,10000,3,0.863333333,0.888333333,0.298888889,0.43,0.661666667,0.670555556,pca,1020.914477,0.045387468,1.964109562,0.279653092,0.222638504,9.756353723
200,0.4,40,10000,6,0.900833333,0.919166667,0.403333333,0.550555556,0.696388889,0.734444444,pca,1020.914477,0.045387468,1.964109562,0.279653092,0.222638504,9.756353723
200,0.4,40,10000,10,0.901666667,0.920833333,0.481833333,0.522666667,0.713,0.770166667,pca,1020.914477,0.045387468,1.964109562,0.279653092,0.222638504,9.756353723
200,0.4,40,10000,15,0.912888889,0.931111111,0.533777778,0.530333333,0.733666667,0.806111111,pca,1020.914477,0.045387468,1.964109562,0.279653092,0.222638504,9.756353723
200,0.6,40,1,1,0.943333333,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2212.003169,0.072177143,2.437615652,0.292892708,0.167526808,10.56459419
200,0.6,40,1,3,0.946111111,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2212.003169,0.072177143,2.437615652,0.292892708,0.167526808,10.56459419
200,0.6,40,1,6,0.960555556,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2212.003169,0.072177143,2.437615652,0.292892708,0.167526808,10.56459419
200,0.6,40,1,10,0.959166667,0.963,0.4845,0.5295,0.781,0.802,pca,2212.003169,0.072177143,2.437615652,0.292892708,0.167526808,10.56459419
200,0.6,40,1,15,0.964,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2212.003169,0.072177143,2.437615652,0.292892708,0.167526808,10.56459419
200,0.6,40,6,1,0.935,0.945,0.161666667,0.256666667,0.705,0.648333333,pca,2212.826571,0.12540184,2.470431333,0.293102143,0.218778508,10.29544566
200,0.6,40,6,3,0.947777778,0.953888889,0.298333333,0.446111111,0.736666667,0.707222222,pca,2212.826571,0.12540184,2.470431333,0.293102143,0.218778508,10.29544566
200,0.6,40,6,6,0.959444444,0.965555556,0.409444444,0.563611111,0.77,0.769166667,pca,2212.826571,0.12540184,2.470431333,0.293102143,0.218778508,10.29544566
200,0.6,40,6,10,0.961,0.963,0.4845,0.5295,0.781,0.802,pca,2212.826571,0.12540184,2.470431333,0.293102143,0.218778508,10.29544566
200,0.6,40,6,15,0.963,0.967666667,0.532666667,0.532333333,0.792111111,0.823777778,pca,2212.826571,0.12540184,2.470431333,0.293102143,0.218778508,10.29544566
